DATE,PCA1,PCA2
20100418,-409.4990008891873,2.9462126288829245
20100419,-408.49940157935634,1.755181393946912
20100420,-407.49921240213007,2.7274089772974985
20100421,-406.4995267178565,1.1351981980714911
20100422,-405.4993574239197,0.9978760825421005
20100423,-404.4990652697452,3.3711500970743096
20100424,-403.49829645053615,5.666247098049816
20100425,-402.49886817591323,5.834082582507908
20100426,-401.4991890277852,4.006172553689645
20100427,-400.49916719043176,4.700833832234354
20100428,-399.49843588481235,6.441978411555661
20100429,-398.49837504461175,7.7129882637985006
20100430,-397.4992792085977,5.09694088085198
20100501,-396.4995613388164,3.3173484930512664
20100502,-395.50027781038807,-0.2336196268546824
20100503,-394.5007319214601,-0.6531542924254552
20100504,-393.5001516007651,-0.8556608194449633
20100505,-392.5001228412839,-0.17070138390456746
20100506,-391.500588801664,-0.8036499090318734
20100507,-390.50043198942876,-1.1441065135196316
20100508,-389.5002774291024,-0.5959078617581577
20100509,-388.5002442104342,0.6180917465956082
20100510,-387.50054911895495,-0.0954718873645537
20100511,-386.5006149236324,-0.28939705405161265
20100512,-385.5004287298907,-0.059105941968173425
20100513,-384.5007374362867,-1.987684311337619
20100514,-383.5002556577383,-0.05375250247298702
20100515,-382.4998118528274,0.20286952647830736
20100516,-381.4997554763868,0.745168486048128
20100517,-380.4997203175808,1.696374531479607
20100518,-379.49932815774446,2.8739897787988324
20100519,-378.4994599024103,3.2093503017506637
20100520,-377.49933030592365,3.7831403662311875
20100521,-376.49893499134487,5.854414191629665
20100522,-375.49820340273436,8.42931426399355
20100523,-374.4979035613869,9.00547932480651
20100524,-373.49795630967856,11.161008323701232
20100525,-372.4985538180772,9.096732108452347
20100526,-371.49941608346126,4.970554281888273
20100527,-370.4994436011293,4.61107759034705
20100528,-369.4986653249689,6.3369057856599085
20100529,-368.4993293015941,5.147849574529465
20100530,-367.5000776494162,3.3765363718998276
20100531,-366.5003147384232,1.795069853990889
20100601,-365.50029072766847,2.4109866436144225
20100602,-364.4996865031753,4.492348556079622
20100603,-363.4985667603287,7.4570634129786395
20100604,-362.4977994672445,10.002624009095962
20100605,-361.4976283249671,11.462198735551443
20100606,-360.498581836644,10.14474921010941
20100607,-359.4988858837751,7.950408173027547
20100608,-358.4988794221026,7.726404780267748
20100609,-357.4994248685398,7.752603757263394
20100610,-356.49935720042413,8.917262800053535
20100611,-355.4986545795582,9.101175567272541
20100612,-354.49898055470476,6.6985640403733155
20100613,-353.4986895567854,6.47067173023091
20100614,-352.498654972449,8.00916859536297
20100615,-351.4990193812482,6.648641602585782
20100616,-350.4988371174841,6.597018929228531
20100617,-349.4987261263268,7.842033814830378
20100618,-348.49937532823606,4.239809937400689
20100619,-347.49933822031744,3.421247247536515
20100620,-346.4993585449847,2.698201432479353
20100621,-345.4990736565851,4.124033236246582
20100622,-344.49825279947254,7.190907739680647
20100623,-343.49778529733885,10.864018454495646
20100624,-342.4976344412753,11.278750626586595
20100625,-341.49773981014005,10.889817927050377
20100626,-340.4973087219805,11.263023973646865
20100627,-339.49718006008334,12.659135154428538
20100628,-338.4974167034634,13.506044823135312
20100629,-337.49720711466216,12.958768561198404
20100630,-336.4970177379764,12.465497826319398
20100701,-335.49695654352763,13.542535991669148
20100702,-334.49693510478755,15.244064968027487
20100703,-333.4980258723808,13.13842371465776
20100704,-332.4972365057183,12.360291611910021
20100705,-331.4976814799629,11.213229143729283
20100706,-330.49744562805427,9.924394567274545
20100707,-329.4968188376697,11.161138195563566
20100708,-328.49692055111154,13.655391299102785
20100709,-327.49681364700155,15.583115913851435
20100710,-326.4965177952254,16.55487945234469
20100711,-325.49662178600556,15.433111803028531
20100712,-324.49751001400364,13.942255028592356
20100713,-323.49709418744897,12.946355754611808
20100714,-322.49779791571564,14.250570414091857
20100715,-321.4973776787192,12.703466591597213
20100716,-320.4973641852048,14.086769886817772
20100717,-319.49770266969426,11.348926362072458
20100718,-318.49741278162765,11.124628019403046
20100719,-317.4969259743557,13.105265075590063
20100720,-316.4962233337719,14.267848377770827
20100721,-315.49733935261975,13.921122448828608
20100722,-314.49757464274444,11.468011491531586
20100723,-313.49831863838335,9.118104933113164
20100724,-312.4984537785458,7.674724897373917
20100725,-311.49868309774683,6.025533976042204
20100726,-310.49938748881686,4.7880188093376335
20100727,-309.49853962973793,7.46239681385768
20100728,-308.4987252973042,8.659781186200902
20100729,-307.4989208393854,5.906073958657769
20100730,-306.49801929670866,7.545945617606122
20100731,-305.49792063741916,8.932271654310549
20100801,-304.4978193992247,10.445149900027582
20100802,-303.49845747442305,8.26677465147865
20100803,-302.49858932744974,8.391659985434876
20100804,-301.4986749921736,6.931331922071289
20100805,-300.49872957747357,5.909275336529131
20100806,-299.4983515790773,7.07997675403394
20100807,-298.49844675800705,8.078423885644757
20100808,-297.4985978447803,7.306944394868475
20100809,-296.4979331799623,9.370569948444507
20100810,-295.4985297066596,8.917499717285896
20100811,-294.4983699201439,9.005664960304815
20100812,-293.4981054812015,8.132609980185665
20100813,-292.4982762816144,6.921498346000968
20100814,-291.4983742485965,8.27706943342027
20100815,-290.4995448409318,6.598690272891943
20100816,-289.4992351856272,5.807404640402803
20100817,-288.4995271173211,4.160503364154628
20100818,-287.49899321144767,5.368042477369388
20100819,-286.49841316073434,7.271794701163036
20100820,-285.49774741918736,10.384456269725767
20100821,-284.4977911913011,11.144754624290623
20100822,-283.498493554569,10.3774246552102
20100823,-282.4990857805169,8.307338385685282
20100824,-281.49832814401816,8.307699747954306
20100825,-280.49856351072594,6.570927563112864
20100826,-279.4992518027684,7.146930461629484
20100827,-278.49975750536396,5.989399151290831
20100828,-277.4991669335577,4.161952667224615
20100829,-276.4995783931372,3.1012085496561532
20100830,-275.4998806840449,2.0452980122808144
20100831,-274.49917990548784,3.728502614145052
20100901,-273.4991603641138,3.574522306366576
20100902,-272.4990473527978,4.604107585415651
20100903,-271.49877073135576,4.595627176500728
20100904,-270.4989263177631,4.401855860525557
20100905,-269.49902722633124,5.420088848315954
20100906,-268.49948585572565,4.967740266430163
20100907,-267.5002007808798,1.454338545652713
20100908,-266.49975898719276,2.5725499151933744
20100909,-265.4994852044874,3.4295112801381418
20100910,-264.4997730770774,2.192997856486025
20100911,-263.4988069502142,5.952620363711757
20100912,-262.49930618723374,4.588276497329509
20100913,-261.4993314370222,2.700998724220934
20100914,-260.499468607366,2.760078851947022
20100915,-259.49972522592,3.9594271194487645
20100916,-258.49990854709176,1.4746748905179394
20100917,-257.49970310599383,0.8441767246847505
20100918,-256.4995801725745,0.5716264175057244
20100919,-255.499743044973,0.6062611430322686
20100920,-254.49940140150284,3.4172718101713757
20100921,-253.499029920662,4.570440094839608
20100922,-252.4987856169755,5.600366713252077
20100923,-251.4993686288617,4.589789153454413
20100924,-250.4999613626096,2.10615776066176
20100925,-249.49999444354398,0.20778679967385694
20100926,-248.50042886826486,-1.0881014552458947
20100927,-247.50119930278015,-1.3970336636499021
20100928,-246.50062958039052,-0.5694987877926163
20100929,-245.5000713080408,-0.10710651323415732
20100930,-244.5002801816736,-1.510263842011947
20101001,-243.50037756394522,-0.5924358500967966
20101002,-242.50019768558195,-0.0495844553808138
20101003,-241.5000662591301,2.2298831774126895
20101004,-240.5002642991676,1.4552344620637374
20101005,-239.50045482381756,-0.337541457699849
20101006,-238.50004132542745,0.6825796564137674
20101007,-237.49995385135844,1.0085412961721798
20101008,-236.49995948655487,1.282453445058977
20101009,-235.4998209006626,1.6902680789825415
20101010,-234.50002758941991,1.3458619709485362
20101011,-233.49979861612883,0.805063842779997
20101012,-232.5000500455899,-1.3427750419703366
20101013,-231.50029136670855,-2.7671440607498012
20101014,-230.50045946334285,-4.001651726423967
20101015,-229.50083030891983,-3.821739165428425
20101016,-228.50090623378492,-4.52109714418161
20101017,-227.5010922511501,-5.424347185619224
20101018,-226.5008976247882,-5.139581141021948
20101019,-225.5013067734326,-4.39609745208036
20101020,-224.5012531766697,-5.102810878540753
20101021,-223.50036972219823,-3.8233462722061247
20101022,-222.5003768567367,-4.199410471035584
20101023,-221.50114190579552,-4.476578814526011
20101024,-220.50097767531042,-4.017254494576358
20101025,-219.5009604096922,-5.174333954341561
20101026,-218.50098888732828,-5.958476419701661
20101027,-217.50047707191334,-4.048809833929166
20101028,-216.50080105586676,-3.319682403706588
20101029,-215.50041574928036,-1.637539790365063
20101030,-214.50071739663326,-2.5235877960650615
20101031,-213.50076868011456,-3.0233157694369504
20101101,-212.50087285546397,-3.5412091332086537
20101102,-211.5011547387585,-3.5844119887035677
20101103,-210.5010264317134,-1.977310495199481
20101104,-209.50080063244968,-0.5534097609990174
20101105,-208.50066950426117,-1.0957793419975572
20101106,-207.50097911510238,-2.7890761881182953
20101107,-206.50163057205282,-5.981482459956283
20101108,-205.50212793526225,-6.770588152518467
20101109,-204.502013342375,-5.959336073253535
20101110,-203.50179886994738,-5.768331674184681
20101111,-202.50227220692977,-6.294964606427467
20101112,-201.50206272794458,-4.354301765938368
20101113,-200.50146826573837,-3.0027767635235256
20101114,-199.50120518150652,-2.5501384288856133
20101115,-198.50123955122763,-4.423569264485
20101116,-197.5017941311453,-7.170689951553005
20101117,-196.5022635432797,-7.972602724699636
20101118,-195.50172152862433,-6.848756177367617
20101119,-194.501844266837,-6.999011793166446
20101120,-193.50240611298796,-7.210383810773568
20101121,-192.5022014683309,-7.906302535528402
20101122,-191.50221106085883,-8.2955036738948
20101123,-190.50222907977877,-8.907465611013338
20101124,-189.5023353446777,-9.029454132940144
20101125,-188.50254241374932,-9.741101533374051
20101126,-187.50250493717613,-11.582132705516178
20101127,-186.50291433458187,-12.299393065380197
20101128,-185.50311155855889,-12.346595871389976
20101129,-184.50271013073507,-13.235471975534608
20101130,-183.50312629166365,-14.20322442996273
20101201,-182.502699528417,-14.871866112155427
20101202,-181.50287833921175,-14.468388769417647
20101203,-180.50285880245792,-14.53830670536136
20101204,-179.50263107081264,-13.686327759640733
20101205,-178.5033182714942,-13.004157819581046
20101206,-177.50323293397742,-12.130137266227528
20101207,-176.5027345212693,-11.262160625546787
20101208,-175.50314343574428,-10.600231174289767
20101209,-174.50241242048287,-10.923841804502512
20101210,-173.5025239844108,-11.243750954078802
20101211,-172.503036817041,-11.055822032632827
20101212,-171.502449592841,-10.535814949699148
20101213,-170.50287645748176,-13.134469738926594
20101214,-169.50310056809758,-14.199423384647073
20101215,-168.50296445617278,-14.591670156577333
20101216,-167.50369900567966,-14.756404228501953
20101217,-166.50322648887595,-14.980193177462006
20101218,-165.50371062943304,-15.204995881868005
20101219,-164.50357231551243,-14.48990131006438
20101220,-163.50368287048695,-13.775827752374713
20101221,-162.5032534121092,-13.374603590644607
20101222,-161.50341805343123,-12.82998425363866
20101223,-160.50310159610672,-12.441890695647135
20101224,-159.50277212433866,-12.644710016346147
20101225,-158.50265169066915,-14.00919075725325
20101226,-157.50283190228583,-14.71877090880849
20101227,-156.50298650071636,-14.586288466917548
20101228,-155.50304005763246,-13.788146874910368
20101229,-154.50312217799,-13.045947776744466
20101230,-153.5031441652245,-13.10933139774939
20101231,-152.5031970366581,-13.444704636119319
20110101,-151.5026968787024,-11.811526387209241
20110102,-150.5025260506045,-11.853208797850858
20110103,-149.5028507064344,-13.226556902889744
20110104,-148.50266847378953,-13.493101866345569
20110105,-147.50266808371452,-11.76466780975028
20110106,-146.50319404266702,-10.743594424368434
20110107,-145.50275798228176,-9.14252451730491
20110108,-144.50219859709614,-7.195289880734519
20110109,-143.50202436016843,-7.177425583487329
20110110,-142.5021417935095,-9.510018056236728
20110111,-141.50229228033277,-9.561497169229382
20110112,-140.5024291628688,-8.693064942860273
20110113,-139.50230370996724,-7.606739345521149
20110114,-138.5019625569803,-6.190413475253319
20110115,-137.50206133335087,-6.961061831667475
20110116,-136.50174406395672,-5.6205123643237656
20110117,-135.50185449489072,-6.919630886556698
20110118,-134.501994662809,-7.691780591259789
20110119,-133.50222723926345,-10.391743952641185
20110120,-132.50259307009765,-11.422607934989323
20110121,-131.50248879157152,-12.210763654727934
20110122,-130.5024995017411,-11.165345555822043
20110123,-129.50240195066363,-10.833634168878977
20110124,-128.50229353056784,-11.112429620113314
20110125,-127.50242532643824,-10.701791285209149
20110126,-126.50261727839461,-10.910198998672845
20110127,-125.50268547608357,-12.00728252114644
20110128,-124.50312283639869,-11.403248032363724
20110129,-123.50276872939503,-11.078882249415475
20110130,-122.50268041051822,-11.999754084390432
20110131,-121.50265950325411,-13.400390750589438
20110201,-120.50271325713766,-13.175876805460597
20110202,-119.50268439058345,-11.639144133391568
20110203,-118.50246137911017,-9.954785773797488
20110204,-117.50241398733851,-8.211428158140485
20110205,-116.50139703819514,-4.764705808979121
20110206,-115.50088504286396,-3.938752400567602
20110207,-114.50065079363776,-3.0684833026206007
20110208,-113.50086016301066,-3.781524910624675
20110209,-112.50109443410838,-5.482681885189006
20110210,-111.50138554556179,-6.386920937488252
20110211,-110.50117727759425,-5.793936524499932
20110212,-109.5016348906247,-7.562705635796988
20110213,-108.50162430586715,-8.97255172302597
20110214,-107.5020393997911,-9.012092382174913
20110215,-106.5023358979779,-10.437495823100528
20110216,-105.50198413067119,-8.991709194575169
20110217,-104.5021234535925,-8.763192300448265
20110218,-103.50241236114016,-10.662099102570076
20110219,-102.50235535178217,-10.4286768287905
20110220,-101.50240302578823,-10.966873144875851
20110221,-100.50254534756095,-11.227396510958817
20110222,-99.50199276450076,-10.82763778200692
20110223,-98.5023285313946,-10.458522808589699
20110224,-97.5025613332582,-10.394833431158398
20110225,-96.5018592894412,-9.014623777483234
20110226,-95.50219367835598,-7.479962980730418
20110227,-94.50210653332033,-9.279427423223945
20110228,-93.50191516696577,-9.961318699721575
20110301,-92.50193387826585,-8.136846994753771
20110302,-91.50185266752305,-7.169785586112548
20110303,-90.50145986146526,-7.846234259502461
20110304,-89.50167116543889,-7.198295167185922
20110305,-88.50160328284983,-7.68531850454516
20110306,-87.50129298814136,-6.895080334651919
20110307,-86.50062233111385,-3.4352308980654054
20110308,-85.50025540708884,-2.8528090487873192
20110309,-84.50045329530258,-3.95661968041628
20110310,-83.50114310877325,-4.826298198765402
20110311,-82.50053347583889,-3.1742341610503817
20110312,-81.50080293197607,-2.1872972252063145
20110313,-80.50095121814957,-3.5477143131797617
20110314,-79.50080020149107,-2.5990566626356713
20110315,-78.50060667871003,-1.066031198198719
20110316,-77.50083536670718,-4.154507662149749
20110317,-76.50143217694858,-5.891050392887575
20110318,-75.50184411723603,-6.503281536130171
20110319,-74.50092087439407,-4.545767753319424
20110320,-73.50046927496078,-2.860243309710729
20110321,-72.50032995315996,-1.902953774778703
20110322,-71.49982270999317,0.18120445572247856
20110323,-70.49971410693615,0.602961588416179
20110324,-69.49963972525074,1.3750320419848925
20110325,-68.49977232978563,1.4138404688161739
20110326,-67.50021591970653,-1.7692626467017267
20110327,-66.50088261794372,-2.672250688273573
20110328,-65.50078698820653,-1.983608607422569
20110329,-64.50057546118478,-0.12475935179305475
20110330,-63.501020825700834,-0.875995955281692
20110331,-62.500936028744036,-1.2927114378452376
20110401,-61.500178019217856,0.33425182245064367
20110402,-60.499492614875635,4.2144113976856
20110403,-59.500282199296635,1.3366009638494012
20110404,-58.50041722928654,-0.14074955652994658
20110405,-57.49979148248531,-0.7033700231186057
20110406,-56.49921425024513,4.263000624604442
20110407,-55.49902558678514,5.699620681526632
20110408,-54.499071257985634,4.64988032388036
20110409,-53.49884775453393,5.605962200779636
20110410,-52.499023380234576,5.383305877956376
20110411,-51.499575804180495,4.921862960251116
20110412,-50.5000280569875,0.21202320359550608
20110413,-49.49996191904211,-1.0358077202143874
20110414,-48.4998382679878,-1.1897047811940813
20110415,-47.499637224249454,0.6527142512487574
20110416,-46.49920224949892,1.5752383395751988
20110417,-45.49886548156064,4.065753659225052
20110418,-44.49847057335137,6.280336422650551
20110419,-43.49824541321141,7.45808046470434
20110420,-42.49810235576297,7.579137652993786
20110421,-41.49817833218913,7.883546565002993
20110422,-40.49789797673293,8.194858339810127
20110423,-39.49835940143748,7.867876517212782
20110424,-38.49879021393281,7.265874398903655
20110425,-37.49821161566433,7.450100498944254
20110426,-36.49860549221921,5.35929376443819
20110427,-35.499470820872375,2.044813635222442
20110428,-34.49993880901093,2.0580259674307286
20110429,-33.499300278585,3.952593986571032
20110430,-32.498966404447856,5.750975529848276
20110501,-31.499046028384328,4.378549002949301
20110502,-30.499253351696098,4.0448935875456415
20110503,-29.499589501079754,2.089162255841633
20110504,-28.499190155784163,1.6420947914181518
20110505,-27.49861407357821,4.882342341286654
20110506,-26.498127897928498,7.659936463138466
20110507,-25.498097251882427,8.728734863862309
20110508,-24.498261585049477,7.867313066890521
20110509,-23.498576488611434,7.8623588609873565
20110510,-22.49824180923315,9.004674912032225
20110511,-21.49786247704833,8.731897879691587
20110512,-20.498740565592016,6.088765329791757
20110513,-19.498302604664786,6.723107756797694
20110514,-18.498907373643306,4.657957655820239
20110515,-17.499598017835524,0.995827626262765
20110516,-16.499848899235076,0.22616353761443753
20110517,-15.499379911296273,3.238343573638584
20110518,-14.498521191864711,6.6165059478321275
20110519,-13.498626328837418,6.954072874034621
20110520,-12.498432629723538,7.986067692068437
20110521,-11.49805205294615,9.478804155887
20110522,-10.498439918224904,8.60932640912312
20110523,-9.49770029775027,8.688294976729702
20110524,-8.498184190826578,9.31621222305739
20110525,-7.497316371875058,10.069581520016044
20110526,-6.498200575479132,8.347868333662898
20110527,-5.499316640431061,3.669281487910146
20110528,-4.4986899090254155,3.9175379329736124
20110529,-3.4982923321767885,7.61598555098486
20110530,-2.4978455154887342,11.187217864370604
20110531,-1.4988297377167328,5.996227198166936
20110601,-0.4983945864805719,5.872403815575247
20110602,0.5021522510323848,7.910190902694145
20110603,1.5023910694289953,10.244948298977729
20110604,2.502153757995984,11.288981090513523
20110605,3.5013019036159676,8.382175534935419
20110606,4.50106541178684,6.27709258850574
20110607,5.50092057312213,7.072445396772558
20110608,6.501328311620455,5.2050646482100245
20110609,7.501091879195883,5.745707702893286
20110610,8.501038133370457,5.0099948381511625
20110611,9.501250087199878,5.184562580880027
20110612,10.501599983075721,6.717438822996238
20110613,11.501360562324408,6.485254223529733
20110614,12.501417526276782,8.144121274130375
20110615,13.501452326683648,7.93982904181232
20110616,14.501189695172798,7.129533942088251
20110617,15.50114005935393,6.348171053266313
20110618,16.500665463870973,5.8075798061707165
20110619,17.500500425783684,3.4342558993227414
20110620,18.50066705802965,5.286700457334917
20110621,19.501555781182105,9.327458641687267
20110622,20.501400337208906,8.427079017990872
20110623,21.501576614711666,7.548510103412825
20110624,22.501351599315967,5.380509753681222
20110625,23.501480116552557,4.903774192086699
20110626,24.502525710417103,9.628434477091158
20110627,25.502940225611383,13.920704080523333
20110628,26.50272538023637,13.40999199495451
20110629,27.501701570457953,9.245526028504237
20110630,28.502260645826027,7.639899013849963
20110701,29.50148259814887,6.023970165412091
20110702,30.50157507288168,6.53699263871548
20110703,31.501982082423638,6.850139672710673
20110704,32.502099382702,8.594771091351172
20110705,33.50226266471873,10.808556062365362
20110706,34.50179765369103,10.373371073643684
20110707,35.50194402301713,10.275911229583379
20110708,36.501964376901014,10.544222965585002
20110709,37.50201889802702,10.8885425114043
20110710,38.50216852351514,11.017456935258904
20110711,39.502586069018435,11.498498440968392
20110712,40.5017265106726,11.1481862525832
20110713,41.50040237007124,6.488018026610378
20110714,42.50107854540329,6.751864326062716
20110715,43.50245873721724,8.731228335461442
20110716,44.50078018422573,7.757695495196476
20110717,45.50085067377586,7.160318306594375
20110718,46.50060279934041,6.127021957283354
20110719,47.50129264222778,7.829299437041199
20110720,48.50012490740846,5.118361069134135
20110721,49.50077160409273,5.756399916883412
20110722,50.50103752963696,6.471258474770929
20110723,51.50089728526655,4.568620759350821
20110724,52.50053489799757,2.4847603846007034
20110725,53.500570438634895,4.301514944697505
20110726,54.50114905438386,5.456447058898218
20110727,55.501273207748454,7.548957356749382
20110728,56.50116558888476,7.147892808551196
20110729,57.501235798295966,5.919640008053609
20110730,58.50131078114282,5.636103609557869
20110731,59.50176044122054,7.3340864535369406
20110801,60.50187705323697,9.085726484048884
20110802,61.50209376615385,11.45656276394707
20110803,62.50172741667848,9.369986438464082
20110804,63.50160163721375,8.89062147277263
20110805,64.50153148539539,8.209282500641088
20110806,65.50082046560055,7.853193221615557
20110807,66.50108696655661,7.343319999891904
20110808,67.5009492631034,6.608906530072573
20110809,68.50073099207657,5.180309474367419
20110810,69.50157182146359,6.683853273121738
20110811,70.5016277384093,8.377642486952482
20110812,71.50099470645728,7.177071180550382
20110813,72.50094472074852,6.9004057993215095
20110814,73.50069518339296,8.08143457770062
20110815,74.50179230919093,8.360384462060587
20110816,75.50207354520899,8.709344871781006
20110817,76.50189668349776,10.26325081267996
20110818,77.50114741855214,9.927788023195115
20110819,78.50138659023287,9.746586631911406
20110820,79.50215975086394,11.067582255816392
20110821,80.50205964763518,11.07269626027922
20110822,81.50190611706785,10.108532440711167
20110823,82.50152747406173,11.029201655019069
20110824,83.50120056317974,10.513829529544255
20110825,84.50151024046136,9.769629086069315
20110826,85.50075901552918,9.162608565670077
20110827,86.50115465815179,6.52009012277132
20110828,87.50094985002579,6.257224585143147
20110829,88.50117889615285,6.342833059645466
20110830,89.50122057157205,5.163250264820878
20110831,90.50111668705722,6.364930128165573
20110901,91.50101227176492,7.019203528891381
20110902,92.50158438126891,8.364113478591364
20110903,93.50126732902572,9.707272323018334
20110904,94.50100649793603,6.905188238754354
20110905,95.50063721873448,5.665853274700609
20110906,96.50079346198254,5.3820720416310355
20110907,97.50048070528283,4.6022232141027875
20110908,98.50004232988431,2.3743054542565023
20110909,99.50087976776558,5.302171096661212
20110910,100.50153643089288,9.083707076031327
20110911,101.50058468967836,7.233258332054243
20110912,102.50084989228708,6.953925931618991
20110913,103.50093512327294,7.496913293764727
20110914,104.50147963025302,6.775553032226458
20110915,105.5010764853796,5.7155830903616565
20110916,106.50090454363817,5.871051284428242
20110917,107.50052396266983,4.827915624083426
20110918,108.50011618763165,2.117025804809078
20110919,109.50003162210851,1.5989570764906023
20110920,110.50012712505486,1.4220885359544906
20110921,111.50072242351962,4.019724354025752
20110922,112.50076199615069,3.908585492449979
20110923,113.5007781808672,4.618000096458089
20110924,114.50083744454241,5.382529391164989
20110925,115.50094153374812,6.226942666787
20110926,116.50115107673628,6.499880112889041
20110927,117.50112150121276,5.899361591549958
20110928,118.50114843506526,6.494324652843771
20110929,119.50135104790752,7.527625311824085
20110930,120.50162877762341,7.879844887417221
20111001,121.50143175447738,7.697912925493938
20111002,122.50124043425603,6.695130077085359
20111003,123.50110958265941,6.37579870872181
20111004,124.50066166012039,5.306705923739678
20111005,125.50046115991427,3.5953337447082396
20111006,126.5002124896564,3.2029084306208224
20111007,127.49915638719904,-1.4773394740289096
20111008,128.49863709638157,-3.0710275980310278
20111009,129.4991957938073,-2.253625685244312
20111010,130.49919699199017,-0.8503359570354694
20111011,131.49957910250305,0.3911288090263283
20111012,132.49950982823066,-0.7255872057723125
20111013,133.4998183248972,-0.6404192951954872
20111014,134.4994984852019,0.25528997626226735
20111015,135.4998445082383,-0.19652854132640796
20111016,136.49989261588416,-0.2437723133995746
20111017,137.49983301458633,-1.8042478907031305
20111018,138.4993945956412,-0.8344787906586499
20111019,139.49914020202414,-3.032845929271811
20111020,140.4994478925364,-3.905272880951147
20111021,141.4990206579496,-4.105152527259824
20111022,142.49910696604275,-3.0261647453686273
20111023,143.49926827728268,-2.177479667395414
20111024,144.49890940577097,-2.6605047228467344
20111025,145.49931824084706,-3.417138771608434
20111026,146.49940333105405,-2.4490390168826672
20111027,147.49902265500714,-2.6945634988459406
20111028,148.49970358883365,-0.3683847440201644
20111029,149.49926348989538,-1.29411291358586
20111030,150.49958840317777,-1.4283461001895392
20111031,151.4992663347366,-1.0269991819818736
20111101,152.4989948634029,-1.6141945026604474
20111102,153.49906782122343,-2.5187298159782627
20111103,154.4986215368299,-2.456676880372514
20111104,155.49928090784306,-1.4945557829254699
20111105,156.49911051086747,-1.9913704769453546
20111106,157.49901056976523,-3.4253562520137524
20111107,158.4986180601627,-5.486024570654534
20111108,159.49849588178404,-4.131019589565918
20111109,160.4987762956116,-3.3058664818505616
20111110,161.49845624290901,-6.075029548950937
20111111,162.4983392239701,-5.418710287349674
20111112,163.49902800883137,-3.9357978757611414
20111113,164.4983332643169,-6.260841294119313
20111114,165.49834448739057,-6.395825396615773
20111115,166.49833324515566,-6.813892016681226
20111116,167.4985891542019,-6.636700955385454
20111117,168.49843660282568,-6.991985559351221
20111118,169.49838340591668,-6.6266800201013325
20111119,170.4983080265265,-6.222935554167682
20111120,171.49794567828576,-7.5389654562293025
20111121,172.49813394895682,-6.668605584686738
20111122,173.49809794021348,-7.57554587656081
20111123,174.49809196683782,-8.24287275610548
20111124,175.49788961451486,-7.879487470058534
20111125,176.49808286271218,-7.373162577183033
20111126,177.4982719321015,-7.3134527720785005
20111127,178.49862288824443,-5.076891750004062
20111128,179.4988298141434,-5.23208927694836
20111129,180.49837683924125,-6.561189526931049
20111130,181.498355754582,-6.237445328043645
20111201,182.49778399888964,-7.179770331403461
20111202,183.49838612419262,-6.510176241278561
20111203,184.49779598142777,-7.389973199988402
20111204,185.49791243911022,-5.604895009246288
20111205,186.49799571557378,-6.793826250478805
20111206,187.49796847617836,-7.674569569596757
20111207,188.4974797073046,-8.1802470735606
20111208,189.49777614087725,-7.222237308196592
20111209,190.4980794139774,-6.291735981990332
20111210,191.49819169936745,-7.875023203364281
20111211,192.49774285741296,-9.326273727811426
20111212,193.49767768998936,-8.227894069478513
20111213,194.49757090219282,-7.424390422653676
20111214,195.49756832919957,-7.332300505937692
20111215,196.49761979041068,-7.718040550329803
20111216,197.49646149703403,-8.837914916879903
20111217,198.49763090562556,-8.967434918863674
20111218,199.49776162214403,-9.655668832140073
20111219,200.4974402894186,-10.69479623043021
20111220,201.49731559226348,-10.720347127933048
20111221,202.49767044776308,-9.973385905833368
20111222,203.49751653859857,-9.522466300000444
20111223,204.49765242417925,-8.375611078940972
20111224,205.49770687392447,-8.822915082097964
20111225,206.49783900786133,-8.650725941691356
20111226,207.49827719054883,-7.022770299084858
20111227,208.49824630004514,-7.14758863207879
20111228,209.49793839360427,-8.013828766723128
20111229,210.49794562669922,-8.636750723348992
20111230,211.49741197187177,-9.469840138001462
20111231,212.49768316051632,-9.067790934355001
20120101,213.49781772882852,-6.530615331474005
20120102,214.4978614297288,-6.591320245981731
20120103,215.49756084720138,-7.040385643483367
20120104,216.4981372980983,-7.121574662778233
20120105,217.49681682140363,-8.250417924699779
20120106,218.4977284947381,-8.277114145190904
20120107,219.49767242857342,-8.34283287405771
20120108,220.49781157118196,-8.486907154289645
20120109,221.4978905207936,-8.678963073448134
20120110,222.49810112444902,-8.175159702197817
20120111,223.49823648195888,-7.392664261496131
20120112,224.4978530352637,-7.061919350504208
20120113,225.4983149292093,-8.10506769014632
20120114,226.498256603958,-8.99710459027843
20120115,227.49761514503916,-9.66186715188936
20120116,228.49765168857266,-9.773469277511118
20120117,229.49781982331479,-9.772865208701692
20120118,230.49755188657946,-9.988035091604496
20120119,231.49735608990522,-8.3187250827609
20120120,232.49722196176663,-9.529470238769257
20120121,233.49713567305298,-8.745609456880075
20120122,234.49768908706756,-7.042792166412426
20120123,235.4978056000764,-7.448044152101414
20120124,236.49775973249416,-9.79482133759571
20120125,237.49724992521806,-9.651486506083733
20120126,238.49718906533963,-9.845021294923015
20120127,239.49791241495404,-9.08758795665025
20120128,240.49770299222655,-10.312568302730496
20120129,241.49775570211932,-11.748282198756442
20120130,242.4977614030322,-11.812158112520647
20120131,243.49742442885326,-12.142738787085769
20120201,244.49762123672917,-12.098960251449117
20120202,245.4978052133083,-13.411973594030567
20120203,246.49728050823978,-16.24870257361975
